Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Vendor_Reliability_Score,Historical_Risk_Incidents,Communication_Frequency,Regulatory_Compliance_Level,Technology_Familiarity,Geographical_Distribution,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Executive_Sponsorship,Funding_Source,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Organizational_Change_Frequency,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Data_Security_Requirements,Key_Stakeholder_Availability,Tech_Environment_Stability,Contract_Type,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Team_Colocation,Documentation_Quality,Project_Start_Month,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Risk_Level
PROJ_3171,Construction,24,1390040.09,22,5.4,12,Waterfall,Mixed,1,4,0.4,Initiation,Moderate,0.32,0.89,0,1.92,Low,Expert,3,Medium,0.0,0.74,Moderate,Internal,0.41,2.91,0.36,Critical,0.87,2,0.73,0.0,Junior PM,Managed,Medium,Limited,N/A,Fixed-Price,High,Moderate,Occasional,None,Basic,Fully Remote,Basic,10,2,1.0,Critical
PROJ_3172,Healthcare,4,495642.04,6,2.48,4,Agile,Expert,3,1,4.16,Planning,Stable,0.2,0.7,1,4.18,Low,Expert,1,Poor,0.03,0.74,Moderate,Mixed,0.99,1.63,0.47,Critical,0.1,0,0.63,0.0,Mid-level PM,Managed,Strict,Limited,N/A,Fixed-Price,Low,Stable,Strategic,None,Basic,Fully Remote,Excellent,9,1,1.0,Low
PROJ_3173,R&D,13,1237017.01,15,4.85,12,Agile,Senior,2,4,1.71,Monitoring,Moderate,0.19,0.77,3,5.74,Critical,Familiar,1,Excellent,0.0,0.95,Strong,Mixed,0.76,1.46,0.64,Medium,4.38,3,0.64,0.0,Senior PM,Defined,Medium,Poor,N/A,Fixed-Price,High,Stable,Occasional,Basic,Basic,Partially Colocated,Poor,2,4,1.0,Medium
PROJ_3174,Manufacturing,6,853132.81,11,4.53,7,Kanban,Senior,3,3,0.11,Closure,Volatile,0.07,0.77,3,3.95,Critical,Familiar,5,Excellent,0.03,1.13,Strong,Mixed,0.93,2.72,0.41,Low,0.45,0,0.7,0.0,Mid-level PM,Managed,Medium,Good,N/A,Hybrid,Medium,Moderate,Regular,Formal,Formal,Hybrid,Basic,7,2,1.0,Medium
PROJ_3175,IT,9,588795.51,11,3.73,7,Agile,Senior,1,3,1.88,Execution,Moderate,0.12,0.61,1,3.41,Medium,Expert,5,Poor,0.0,0.85,Strong,Mixed,0.88,3.77,0.6,Critical,1.92,7,0.96,0.03,Mid-level PM,Managed,Medium,Limited,Modern/Stable,Cost-Plus,Low,Stable,First-time,Basic,Basic,Hybrid,Good,2,4,1.0,Low
PROJ_3176,IT,5,381464.52,7,2.59,4,Agile,Senior,6,0,2.36,Closure,Stable,0.36,0.8,5,2.4,Low,Familiar,4,High,0.0,1.13,Moderate,Mixed,0.9,6.12,0.6,Low,1.63,6,0.77,0.76,Certified PM,Managed,Strict,Excellent,Modern/Stable,Fixed-Price,High,Stable,Occasional,Formal,Formal,Fully Colocated,Excellent,1,2,1.0,Low
PROJ_3177,Construction,20,1230910.06,16,3.68,15,Waterfall,Mixed,0,3,1.72,Monitoring,Volatile,0.29,0.33,2,0.41,Low,New,1,Low,0.0,0.94,Strong,Mixed,0.46,8.12,0.52,Low,1.41,3,0.7,0.0,Mid-level PM,Managed,Low,Limited,N/A,Fixed-Price,High,Stable,Occasional,None,Advanced,Fully Remote,Basic,6,6,1.0,Critical
PROJ_3178,Marketing,11,1260875.6,17,6.87,12,Agile,Expert,3,4,1.31,Initiation,Moderate,0.09,0.93,1,4.07,Critical,Expert,3,Excellent,0.01,1.0,Moderate,External,0.41,4.5,0.42,Medium,1.72,2,0.69,0.0,Senior PM,Optimizing,Medium,Excellent,N/A,Fixed-Price,Medium,High,Regular,Formal,Advanced,Fully Remote,Good,11,6,1.1,Low
PROJ_3179,IT,7,716602.27,5,2.61,9,Scrum,Mixed,3,1,0.84,Closure,Moderate,0.41,0.86,4,4.21,Low,Familiar,5,High,0.23,0.67,Moderate,External,0.19,9.04,0.82,Critical,0.85,3,0.96,0.24,Mid-level PM,Optimizing,Low,Excellent,Modern/Stable,Fixed-Price,Medium,Stable,Strategic,Advanced,Advanced,Hybrid,Good,6,1,1.0,Low
PROJ_3180,R&D,12,1212089.55,18,6.55,13,Agile,Expert,4,5,1.72,Closure,Stable,0.22,0.61,0,1.71,Critical,Familiar,2,Excellent,0.0,0.66,Moderate,Internal,0.37,7.91,0.98,Medium,0.75,2,0.54,0.0,Certified PM,Defined,Low,Excellent,N/A,Fixed-Price,Low,Moderate,Regular,Formal,Formal,Fully Colocated,Poor,7,6,1.0,Low
PROJ_3181,Healthcare,4,566453.51,13,6.17,5,Kanban,Junior,4,2,0.64,Planning,Volatile,0.35,0.85,2,0.83,Critical,New,1,Excellent,0.16,0.86,Moderate,Internal,0.66,3.64,0.66,Critical,1.23,3,0.66,0.0,Junior PM,Optimizing,Strict,Excellent,N/A,Time & Materials,Low,Moderate,First-time,Basic,Formal,Fully Remote,Good,9,5,1.0,High
PROJ_3182,IT,14,945725.54,13,6.27,13,Agile,Senior,2,2,2.33,Planning,Volatile,0.08,0.82,3,3.87,High,Familiar,5,Poor,0.17,0.73,Strong,Internal,0.61,4.48,0.52,Critical,0.76,6,0.88,0.26,Mid-level PM,Defined,High,Moderate,Modern/Stable,Time & Materials,Low,Stable,Regular,Basic,Formal,Partially Colocated,Good,2,2,1.0,Low
PROJ_3183,Construction,29,1672665.31,28,7.02,16,Waterfall,Junior,1,2,3.66,Initiation,Moderate,0.29,0.62,3,5.55,Critical,Familiar,4,Excellent,0.0,1.18,Weak,External,0.8,3.03,0.3,Low,0.42,6,0.98,0.0,Mid-level PM,Managed,Medium,Limited,N/A,Fixed-Price,Medium,Extreme,Occasional,Basic,Formal,Fully Remote,Good,6,9,1.0,Critical
PROJ_3184,IT,6,874672.63,11,3.94,11,Kanban,Senior,4,3,0.87,Closure,Moderate,0.05,0.66,1,4.11,Medium,Familiar,1,High,0.0,1.14,Strong,External,0.12,7.74,0.57,Low,0.64,4,0.89,0.51,Senior PM,Managed,Low,Excellent,Mixed,Hybrid,High,Stable,Strategic,Basic,Advanced,Partially Colocated,Good,10,1,1.1,Low
PROJ_3185,IT,13,772921.16,19,9.17,10,Agile,Senior,2,6,0.28,Closure,Moderate,0.22,0.4,2,7.83,Medium,Expert,5,Low,0.17,0.91,Strong,Government,0.26,3.95,0.95,Medium,0.61,7,0.4,0.22,Senior PM,Ad-hoc,High,Poor,Legacy/Unstable,Time & Materials,Medium,High,First-time,None,Basic,Hybrid,Good,8,3,1.0,Critical
PROJ_3186,Marketing,5,411956.54,8,4.01,4,Agile,Mixed,2,2,1.54,Closure,Moderate,0.59,0.81,2,2.32,Low,Expert,3,Poor,0.2,0.72,Moderate,Internal,0.88,7.76,0.33,Medium,1.6,6,0.55,0.0,Mid-level PM,Managed,Medium,Moderate,N/A,Hybrid,Low,High,First-time,Basic,Formal,Fully Remote,Good,3,3,1.0,High
PROJ_3187,Healthcare,12,802579.49,16,8.1,6,Scrum,Mixed,2,3,0.56,Planning,Moderate,0.2,0.86,1,4.23,High,Familiar,5,Excellent,0.21,0.65,Strong,External,0.01,8.1,0.35,Low,1.84,5,0.82,0.0,Senior PM,Managed,High,Moderate,N/A,Fixed-Price,Medium,High,First-time,Basic,Formal,Fully Colocated,Good,8,3,1.0,Medium
PROJ_3188,Construction,37,2105896.27,31,7.25,16,Waterfall,Senior,2,5,2.36,Monitoring,Stable,0.21,0.5,1,2.82,Medium,Familiar,1,Medium,0.0,0.9,Strong,External,0.69,7.56,0.56,Critical,0.83,3,0.89,0.0,Senior PM,Ad-hoc,Low,Limited,N/A,Hybrid,Medium,Moderate,Occasional,Basic,None,Partially Colocated,Basic,4,14,1.0,High
PROJ_3189,Marketing,18,735574.82,15,4.64,10,Waterfall,Senior,3,4,1.05,Planning,Moderate,0.2,0.79,4,4.47,High,Expert,1,Medium,0.0,1.27,Strong,Internal,0.0,5.39,0.45,Critical,0.53,7,0.51,0.0,Senior PM,Ad-hoc,High,Good,N/A,Cost-Plus,Medium,High,Regular,None,None,Hybrid,Basic,1,4,1.0,High
PROJ_3190,IT,11,1182597.24,17,7.23,10,Scrum,Junior,1,5,1.06,Execution,Moderate,0.45,0.85,3,4.91,Medium,New,1,Low,0.06,1.2,Strong,External,0.46,9.06,0.44,Low,0.59,6,0.86,0.76,Mid-level PM,Optimizing,Strict,Limited,Legacy/Unstable,Fixed-Price,High,Extreme,Strategic,Advanced,Advanced,Partially Colocated,Excellent,1,6,1.0,Critical
PROJ_3191,Healthcare,3,543367.15,5,2.97,10,Scrum,Senior,2,2,2.96,Monitoring,Moderate,0.05,0.88,3,5.19,Medium,Familiar,3,High,0.33,1.13,Weak,External,0.4,6.03,0.3,Medium,1.18,0,0.86,0.0,Senior PM,Managed,Low,Excellent,N/A,Time & Materials,Low,High,First-time,Formal,Basic,Partially Colocated,Basic,5,1,1.0,Medium
PROJ_3192,Construction,34,2399378.86,36,9.56,22,Hybrid,Junior,0,4,1.68,Monitoring,Stable,0.62,0.7,2,2.77,Medium,New,3,Poor,0.0,0.88,Strong,External,0.87,7.52,0.85,High,0.18,4,0.7,0.0,Mid-level PM,Managed,High,Good,N/A,Fixed-Price,Low,Extreme,Occasional,Formal,Basic,Fully Remote,Good,5,4,1.0,Critical
PROJ_3193,Healthcare,9,402809.35,10,4.2,7,Agile,Mixed,0,1,0.78,Initiation,Moderate,0.18,0.79,1,6.18,Critical,New,1,Excellent,0.05,1.3,Strong,External,0.55,1.58,0.72,Critical,1.02,7,0.69,0.0,Mid-level PM,Managed,High,Good,N/A,Fixed-Price,Low,High,Occasional,Advanced,Basic,Hybrid,Basic,4,3,1.0,Medium
PROJ_3194,IT,13,709494.56,16,7.28,11,Agile,Expert,3,2,2.56,Execution,Moderate,0.18,0.78,2,8.03,Low,Expert,1,Medium,0.12,1.19,Strong,Internal,0.06,4.41,0.53,Low,0.73,1,0.44,0.35,Certified PM,Optimizing,Strict,Moderate,Mixed,Time & Materials,Low,Moderate,First-time,Formal,Advanced,Hybrid,Good,9,6,1.0,Low
PROJ_3195,Marketing,17,1056238.4,18,4.51,13,Waterfall,Senior,2,2,0.27,Closure,Volatile,0.27,0.53,0,6.05,High,New,5,High,0.0,0.94,Moderate,Mixed,0.71,8.25,0.54,High,0.13,7,0.87,0.0,Mid-level PM,Defined,High,Moderate,N/A,Fixed-Price,High,High,Strategic,None,Formal,Partially Colocated,Good,11,4,1.1,High
PROJ_3196,R&D,16,1309603.82,21,10.0,14,Scrum,Junior,0,7,0.28,Initiation,Stable,0.24,0.92,1,4.21,High,Familiar,2,Medium,0.16,0.64,Weak,Government,0.88,6.82,0.43,Medium,0.94,4,0.68,0.0,Mid-level PM,Ad-hoc,High,Limited,N/A,Time & Materials,Medium,Extreme,First-time,None,None,Fully Colocated,Good,1,8,1.0,Critical
PROJ_3197,IT,14,962504.47,15,6.58,9,Agile,Mixed,0,5,0.44,Execution,Moderate,0.24,0.79,1,2.35,Low,New,1,Poor,0.09,0.74,Moderate,Internal,0.91,2.33,0.43,High,3.2,0,0.75,0.24,Junior PM,Managed,Strict,Poor,Modern/Stable,Time & Materials,Low,Moderate,Occasional,Basic,Advanced,Fully Remote,Good,3,6,1.0,High
PROJ_3198,R&D,21,1826872.56,26,10.0,19,Agile,Mixed,0,5,1.67,Execution,Stable,0.16,0.89,2,11.95,Medium,New,3,Medium,0.0,0.62,Moderate,Internal,0.99,3.98,0.44,Critical,0.09,6,0.76,0.0,Senior PM,Ad-hoc,High,Limited,N/A,Time & Materials,High,Extreme,Regular,None,Basic,Fully Remote,Poor,10,10,1.0,Critical
PROJ_3199,IT,5,425070.75,11,5.82,6,Scrum,Mixed,1,2,2.99,Closure,Volatile,0.04,0.75,2,10.69,Critical,New,3,Medium,0.24,0.7,Moderate,External,0.23,6.15,0.75,High,0.86,0,0.82,0.78,Junior PM,Ad-hoc,High,Limited,Modern/Stable,Time & Materials,High,Moderate,First-time,None,None,Partially Colocated,Basic,4,3,1.0,Critical
PROJ_3200,IT,16,1565700.7,18,7.12,17,Agile,Senior,5,3,2.05,Closure,Volatile,0.24,0.69,0,1.78,High,New,5,Poor,0.0,1.07,Strong,External,0.31,6.46,0.51,Critical,0.68,1,0.93,0.6,Mid-level PM,Defined,High,Moderate,Mixed,Cost-Plus,Medium,Extreme,Strategic,Formal,None,Fully Remote,Good,5,3,1.0,High
PROJ_3201,IT,10,634986.18,8,3.64,11,Agile,Mixed,1,2,0.97,Planning,Stable,0.53,0.76,3,1.9,Low,Familiar,4,Poor,0.12,1.19,Weak,External,0.6,4.25,0.51,Critical,1.41,1,0.79,0.83,Mid-level PM,Optimizing,Strict,Limited,Mixed,Time & Materials,Medium,Stable,Occasional,Formal,Basic,Fully Colocated,Good,9,1,1.0,Medium
PROJ_3202,R&D,24,2077961.16,29,10.0,17,Scrum,Junior,0,7,1.73,Initiation,Moderate,0.7,0.79,3,10.44,High,Familiar,3,Excellent,0.0,1.22,Moderate,Internal,0.23,3.65,0.61,Critical,0.43,7,0.57,0.0,Certified PM,Managed,High,Poor,N/A,Hybrid,High,Extreme,Strategic,Formal,Formal,Partially Colocated,Poor,12,6,1.0,Critical
PROJ_3203,Construction,20,1010512.68,21,5.79,10,Waterfall,Mixed,0,4,2.69,Planning,Volatile,0.5,0.79,2,2.07,Low,Expert,3,Low,0.0,0.98,Strong,Internal,0.45,8.78,0.57,Critical,0.55,4,0.48,0.0,Senior PM,Defined,High,Moderate,N/A,Cost-Plus,Medium,Moderate,First-time,Basic,Formal,Hybrid,Good,3,9,1.0,High
PROJ_3204,IT,8,822933.07,11,5.81,11,Agile,Senior,0,1,0.89,Execution,Stable,0.43,0.69,2,1.95,Medium,Familiar,4,Excellent,0.24,1.23,Moderate,Mixed,0.36,6.29,0.71,Low,2.34,2,0.8,0.6,Junior PM,Managed,Strict,Good,Modern/Stable,Time & Materials,High,Moderate,Regular,Formal,Formal,Partially Colocated,Good,5,1,1.0,Medium
PROJ_3205,IT,6,773174.96,13,4.73,11,Agile,Senior,3,4,1.33,Execution,Moderate,0.13,0.64,1,2.5,High,Expert,4,High,0.0,0.9,Moderate,External,0.27,5.67,0.52,Medium,0.44,5,0.52,0.58,Senior PM,Defined,Strict,Good,Modern/Stable,Fixed-Price,Medium,Moderate,Strategic,Basic,Basic,Fully Remote,Good,10,2,1.1,Medium
PROJ_3206,IT,14,1165823.39,19,8.91,12,Scrum,Junior,0,4,1.23,Planning,Moderate,0.22,0.81,2,1.42,Medium,New,5,Low,0.15,0.89,Moderate,Internal,0.47,8.26,0.34,Critical,1.64,0,0.42,0.66,Mid-level PM,Defined,High,Moderate,Mixed,Fixed-Price,Medium,Moderate,Occasional,Basic,Basic,Hybrid,Excellent,10,1,1.1,Critical
PROJ_3207,IT,7,880571.6,17,7.51,12,Kanban,Senior,3,2,2.53,Monitoring,Stable,0.04,0.76,0,5.5,Medium,Expert,5,High,0.09,1.23,Moderate,External,0.23,2.16,0.92,High,0.62,3,0.81,0.72,Senior PM,Optimizing,High,Excellent,Modern/Stable,Fixed-Price,Low,Moderate,Occasional,Basic,Formal,Fully Remote,Poor,11,3,1.1,Low
PROJ_3208,R&D,26,2181103.39,25,10.0,21,Scrum,Mixed,1,5,1.55,Closure,Stable,0.64,0.84,0,2.65,Critical,Expert,2,Poor,0.0,0.86,Moderate,External,0.09,4.14,0.82,High,3.14,3,0.75,0.0,Senior PM,Defined,Medium,Limited,N/A,Cost-Plus,Medium,High,Regular,Basic,Basic,Partially Colocated,Poor,3,7,1.0,Medium
PROJ_3209,R&D,19,1539511.15,23,9.57,17,Scrum,Mixed,1,6,0.5,Closure,Moderate,0.35,0.82,1,2.23,Low,New,1,Medium,0.04,0.72,Weak,Mixed,0.99,2.61,0.77,Medium,0.63,2,0.76,0.0,Mid-level PM,Ad-hoc,High,Limited,N/A,Fixed-Price,High,High,Occasional,None,None,Hybrid,Basic,5,1,1.0,Critical
PROJ_3210,IT,10,787289.98,15,6.58,11,Scrum,Senior,5,3,0.3,Monitoring,Volatile,0.41,0.46,3,5.72,Medium,Expert,1,Poor,0.09,0.95,Moderate,Government,0.57,6.62,0.89,Low,0.77,7,0.79,0.28,Certified PM,Optimizing,Strict,Moderate,Mixed,Hybrid,Low,Moderate,First-time,Basic,Advanced,Fully Remote,Excellent,7,6,1.0,Medium
PROJ_3211,IT,10,581751.65,12,5.25,6,Agile,Expert,4,2,0.99,Initiation,Moderate,0.36,0.82,2,3.18,High,Familiar,4,Medium,0.09,0.83,Weak,Government,0.78,3.0,0.34,Low,1.27,5,0.54,0.23,Certified PM,Optimizing,Low,Good,Mixed,Fixed-Price,Low,Stable,Occasional,Advanced,None,Hybrid,Good,7,2,1.0,Low
PROJ_3212,Construction,27,2031947.71,26,7.16,15,Hybrid,Junior,0,3,0.72,Initiation,Volatile,0.64,0.68,0,2.63,Critical,Expert,4,Low,0.0,0.7,Moderate,Mixed,0.62,6.38,0.48,High,0.99,2,0.83,0.0,Junior PM,Ad-hoc,High,Poor,N/A,Cost-Plus,Medium,Moderate,Occasional,None,None,Fully Colocated,Poor,3,3,1.0,Critical
PROJ_3213,Construction,26,1497760.49,22,4.98,10,Waterfall,Senior,3,4,1.1,Closure,Moderate,0.2,0.82,0,1.97,Critical,New,1,High,0.0,1.1,Moderate,Mixed,0.56,4.25,0.4,Low,0.41,3,0.76,0.0,Certified PM,Optimizing,Medium,Good,N/A,Cost-Plus,High,High,Regular,Advanced,Formal,Partially Colocated,Excellent,9,9,1.0,Low
PROJ_3214,R&D,19,1572966.49,25,10.0,11,Agile,Senior,3,5,0.41,Planning,Stable,0.36,0.53,0,1.92,Low,Familiar,3,Low,0.0,1.07,Strong,Internal,0.09,4.71,0.76,Critical,0.83,4,0.7,0.0,Senior PM,Optimizing,Strict,Limited,N/A,Cost-Plus,Medium,High,Occasional,Basic,Basic,Fully Colocated,Poor,11,11,1.0,Medium
PROJ_3215,Construction,17,1308049.49,20,6.28,13,Hybrid,Senior,8,2,1.09,Planning,Stable,0.23,0.52,1,2.56,Critical,Expert,5,High,0.0,0.94,Weak,External,0.5,3.7,0.46,High,0.24,7,0.61,0.0,Senior PM,Ad-hoc,Medium,Good,N/A,Fixed-Price,High,Moderate,Occasional,None,Advanced,Fully Remote,Good,12,5,1.0,High
PROJ_3216,Marketing,13,527208.65,12,5.13,7,Hybrid,Senior,3,3,3.26,Execution,Stable,0.06,0.76,1,3.14,Low,Familiar,3,Medium,0.06,1.05,Strong,External,0.11,1.78,0.76,Critical,2.32,7,0.56,0.0,Mid-level PM,Managed,Medium,Moderate,N/A,Time & Materials,High,High,Occasional,Basic,Basic,Partially Colocated,Basic,7,5,1.0,Medium
PROJ_3217,Construction,29,1697521.58,24,5.69,13,Waterfall,Junior,1,4,1.36,Closure,Moderate,0.49,0.74,1,2.87,High,Familiar,3,Low,0.0,0.94,Strong,External,0.05,2.59,0.51,High,1.49,4,0.73,0.0,Senior PM,Managed,High,Poor,N/A,Time & Materials,Low,Moderate,Occasional,Formal,Basic,Fully Colocated,Excellent,4,11,1.0,Medium
PROJ_3218,R&D,21,1986453.63,24,10.0,19,Scrum,Expert,4,5,2.43,Planning,Stable,0.19,0.72,1,4.36,High,New,4,Medium,0.04,1.01,Moderate,Internal,0.15,3.48,0.49,Critical,0.06,0,0.81,0.0,Certified PM,Optimizing,High,Limited,N/A,Fixed-Price,Low,Extreme,Regular,Formal,Advanced,Fully Remote,Good,11,4,1.0,Low
PROJ_3219,IT,4,616257.71,13,5.76,11,Kanban,Mixed,1,3,0.14,Monitoring,Moderate,0.38,0.77,1,1.65,Critical,Familiar,4,Low,0.1,0.7,Strong,Internal,0.57,8.58,0.43,High,0.77,7,0.7,0.88,Senior PM,Defined,Strict,Limited,Legacy/Unstable,Time & Materials,Low,Moderate,First-time,Basic,Basic,Fully Colocated,Good,1,5,1.0,Critical
PROJ_3220,Manufacturing,26,1324119.72,25,8.12,11,Waterfall,Senior,3,4,1.11,Initiation,Moderate,0.17,0.87,0,2.84,Critical,Familiar,2,Medium,0.0,1.0,Moderate,External,0.43,7.6,0.69,Critical,0.09,3,0.87,0.0,Mid-level PM,Defined,Medium,Poor,N/A,Fixed-Price,High,High,Regular,None,Basic,Hybrid,Poor,9,2,1.0,Critical
PROJ_3221,Construction,36,1872943.27,27,7.11,16,Waterfall,Senior,2,4,1.39,Planning,Moderate,0.08,0.82,0,5.02,Medium,Expert,1,Medium,0.0,1.02,Moderate,Internal,0.2,2.25,0.56,Critical,0.31,6,0.79,0.0,Senior PM,Managed,Low,Moderate,N/A,Time & Materials,Medium,High,Occasional,Advanced,Formal,Hybrid,Excellent,5,1,1.0,Low
PROJ_3222,Marketing,20,1166705.94,16,6.07,10,Hybrid,Mixed,1,3,2.05,Monitoring,Stable,0.56,0.68,1,1.37,High,Expert,5,Excellent,0.0,0.77,Moderate,Internal,0.57,1.14,0.33,Low,0.54,1,0.87,0.0,Junior PM,Defined,High,Good,N/A,Hybrid,Low,High,Regular,Basic,Basic,Fully Remote,Basic,10,5,1.1,Medium
PROJ_3223,R&D,24,1888151.83,27,10.0,19,Agile,Junior,1,4,1.52,Planning,Stable,0.31,0.78,1,2.66,High,New,2,Poor,0.0,0.75,Moderate,Internal,0.63,2.4,0.44,Low,0.67,1,0.56,0.0,Senior PM,Ad-hoc,High,Poor,N/A,Hybrid,Medium,High,Occasional,None,Basic,Partially Colocated,Poor,10,4,1.0,Critical
PROJ_3224,R&D,19,1537712.07,22,10.0,14,Agile,Mixed,0,5,1.96,Planning,Stable,0.43,0.91,2,3.82,Critical,New,1,Medium,0.12,1.24,Moderate,Mixed,0.49,6.7,0.35,Critical,0.45,4,0.45,0.0,Mid-level PM,Defined,Medium,Moderate,N/A,Time & Materials,Low,High,Occasional,Formal,Advanced,Partially Colocated,Good,2,2,1.0,High
PROJ_3225,R&D,16,1462412.98,26,10.0,12,Agile,Senior,1,4,0.06,Initiation,Moderate,0.19,0.45,2,2.39,Critical,Familiar,1,Low,0.0,0.98,Strong,Internal,0.95,8.6,0.47,Medium,0.6,5,0.95,0.0,Senior PM,Optimizing,Strict,Limited,N/A,Cost-Plus,Low,Extreme,First-time,Formal,Basic,Hybrid,Poor,3,9,1.0,Critical
PROJ_3226,Marketing,14,767012.89,16,5.2,10,Hybrid,Mixed,2,2,5.23,Initiation,Moderate,0.13,0.68,1,5.35,Low,Expert,1,Excellent,0.0,1.11,Moderate,Mixed,0.71,7.35,0.92,Medium,1.28,1,0.9,0.0,Senior PM,Defined,High,Moderate,N/A,Fixed-Price,High,Moderate,Strategic,Formal,Basic,Partially Colocated,Good,7,2,1.0,Low
PROJ_3227,Construction,29,1731801.4,27,7.99,16,Waterfall,Mixed,1,3,1.06,Initiation,Moderate,0.56,0.83,2,5.29,Medium,Expert,2,Excellent,0.0,0.72,Strong,External,0.53,2.54,0.62,High,0.53,5,0.73,0.0,Mid-level PM,Managed,Medium,Excellent,N/A,Cost-Plus,High,Moderate,First-time,None,Formal,Hybrid,Good,7,8,1.0,Medium
PROJ_3228,Manufacturing,9,720804.92,11,4.02,11,Hybrid,Junior,0,2,0.25,Monitoring,Moderate,0.3,0.61,2,2.03,Low,Familiar,3,Excellent,0.0,0.7,Moderate,Internal,0.65,4.14,0.61,Low,2.08,5,0.89,0.0,Mid-level PM,Defined,Low,Excellent,N/A,Fixed-Price,High,Moderate,Regular,Basic,Formal,Fully Remote,Poor,11,4,1.0,Low
PROJ_3229,Marketing,12,1158439.24,17,6.79,14,Scrum,Senior,4,5,0.67,Monitoring,Moderate,0.22,0.65,0,2.37,High,Familiar,1,High,0.0,0.72,Moderate,External,0.73,1.24,0.98,Critical,0.68,1,0.72,0.0,Junior PM,Managed,High,Moderate,N/A,Fixed-Price,High,High,Strategic,Basic,Formal,Partially Colocated,Basic,1,6,1.0,Medium
PROJ_3230,R&D,13,1323227.14,16,6.65,12,Scrum,Senior,4,4,1.67,Closure,Moderate,0.07,0.69,1,5.06,Medium,Familiar,4,Low,0.04,1.08,Strong,Mixed,0.66,6.84,0.72,Medium,2.85,4,0.8,0.0,Mid-level PM,Defined,Strict,Excellent,N/A,Time & Materials,Low,Moderate,Regular,Basic,Basic,Hybrid,Basic,3,5,1.0,Low
PROJ_3231,Manufacturing,21,957811.06,17,4.35,9,Waterfall,Senior,2,2,3.67,Closure,Volatile,0.21,0.7,1,3.41,Low,Expert,4,Medium,0.0,1.02,Weak,External,0.16,2.9,0.48,Low,0.28,0,0.67,0.0,Senior PM,Defined,Low,Moderate,N/A,Time & Materials,High,Stable,Regular,Formal,None,Hybrid,Basic,11,3,1.0,Medium
PROJ_3232,Construction,21,1483450.55,16,3.58,14,Waterfall,Expert,1,3,0.01,Closure,Moderate,0.24,0.66,1,5.39,Critical,Familiar,1,Low,0.0,0.87,Moderate,Internal,0.3,5.9,0.43,Critical,3.29,6,0.77,0.0,Certified PM,Managed,Medium,Good,N/A,Time & Materials,Medium,Stable,Strategic,Basic,None,Fully Remote,Good,8,4,1.0,Low
PROJ_3233,R&D,26,2227988.37,29,10.0,19,Scrum,Junior,3,7,1.86,Planning,Stable,0.62,0.79,1,2.01,High,New,2,Excellent,0.0,0.96,Moderate,Internal,0.85,1.39,0.3,Critical,1.08,3,0.76,0.0,Mid-level PM,Defined,Low,Good,N/A,Time & Materials,Low,High,Strategic,Basic,Formal,Fully Remote,Poor,7,13,1.0,High
PROJ_3234,IT,9,1166656.3,19,5.9,8,Kanban,Mixed,1,2,2.06,Closure,Stable,0.37,0.49,1,3.06,Critical,New,2,High,0.0,1.27,Moderate,Internal,0.93,1.08,0.94,Critical,2.79,3,0.72,0.28,Mid-level PM,Managed,Strict,Good,Mixed,Time & Materials,Low,High,Strategic,Basic,None,Fully Remote,Good,4,6,1.0,Medium
PROJ_3235,Construction,19,1189188.3,16,3.98,14,Waterfall,Senior,4,3,3.01,Closure,Stable,0.19,0.59,4,6.62,Medium,New,2,Excellent,0.0,1.25,Strong,External,0.29,2.91,0.77,High,0.58,0,0.86,0.0,Certified PM,Managed,Low,Moderate,N/A,Fixed-Price,High,Stable,Occasional,Formal,Formal,Fully Colocated,Excellent,3,2,1.0,Low
PROJ_3236,R&D,22,1920467.8,23,7.69,17,Scrum,Mixed,2,5,0.3,Initiation,Stable,0.61,0.65,4,0.82,Critical,New,1,High,0.0,0.6,Strong,External,0.44,6.0,0.99,Low,1.32,5,0.83,0.0,Junior PM,Defined,Strict,Excellent,N/A,Fixed-Price,High,High,Regular,None,None,Fully Colocated,Good,5,6,1.0,High
PROJ_3237,Healthcare,8,958823.63,17,5.84,8,Kanban,Mixed,0,4,0.63,Planning,Volatile,0.13,0.76,2,4.75,Critical,Expert,1,Excellent,0.0,1.18,Strong,Government,0.77,1.74,0.86,High,1.7,3,0.89,0.0,Mid-level PM,Defined,High,Good,N/A,Cost-Plus,Medium,Extreme,Occasional,Basic,Basic,Hybrid,Good,8,3,1.0,Medium
